ID_REF,logFC,AveExpr,t,P.Value,adj.P.Val,B,Gene Symbol,Gene Description
1389757_at,0.6496925356666658,6.976574579833334,3.961902433235498,0.0059823347067869,0.9980474646312208,-3.898695375275057,RGD1310159,similar to acetyl-coA dehydrogenase -related (111.6 kD) (5G231)
1391855_at,0.7490318613333321,5.941655238666667,3.947627131343098,0.0060890524300862,0.9980474646312208,-3.900792274617708,LOC690085,similar to B-cell CLL/lymphoma 7A
1396327_at,0.5459022519999993,5.722908973666667,3.939865077606919,0.0061479557453459,0.9980474646312208,-3.901937698869494,Cyp2j10,"cytochrome P450, family 2, subfamily j, polypeptide 10"
1370474_at,0.5636903443333324,5.3127818905,3.909191902260191,0.006386922448653,0.9980474646312208,-3.906500530864469,Thrb,thyroid hormone receptor beta
1370182_at,0.5223650929999992,4.236270984166667,3.907033485112811,0.0064041182164969,0.9980474646312208,-3.906823813708274,Ptprn2,"protein tyrosine phosphatase, receptor type, N polypeptide 2"
1382518_at,-0.5814797080000003,5.108029047666667,-3.891053252965814,0.0065330224482673,0.9980474646312208,-3.90922637137264,Pde8a,phosphodiesterase 8A
1380958_at,-0.6587351956666674,4.445250868833333,-3.87425642506843,0.006671590280025,0.9980474646312208,-3.911769015165309,Wnt7a,wingless-related MMTV integration site 7A
1379971_at,0.7118226686666668,7.349891265333333,3.872187795957068,0.0066888775606374,0.9980474646312208,-3.91208338974007,Zc3h6,zinc finger CCCH type containing 6
1377046_at,0.5677178696666658,6.392250537833333,3.862123118235798,0.0067736908928174,0.9980474646312208,-3.913616815538673,Ankrd6,ankyrin repeat domain 6
1389583_at,0.6732816696666653,7.818625132166667,3.847417818180926,0.0068997378739753,0.9980474646312208,-3.915868863714442,Tmem82,transmembrane protein 82
1368693_at,-0.8155620893333351,5.050438801333334,-3.844616750776496,0.0069240376862194,0.9980474646312208,-3.916299399980403,Fgr,Gardner-Rasheed feline sarcoma viral (Fgr) oncogene homolog
1373921_at,0.5071819623333323,7.2346848645,3.840829988151685,0.0069570378700712,0.9980474646312208,-3.916882240665838,LOC684538,similar to enoyl Coenzyme A hydratase domain containing 3
1397439_at,0.6685291929999997,6.252920150833333,3.834468941455972,0.0070128606675302,0.9980474646312208,-3.917863373318362,LOC497978,similar to diacylglycerol kinase epsilon
1390030_at,0.4077285129999995,4.746354262166667,3.807546141642518,0.0072546234951158,0.9980474646312208,-3.922044841554583,Hic2,hypermethylated in cancer 2
1398862_at,0.6969474156666662,9.239892482833334,3.802924804997923,0.0072970333026391,0.9980474646312208,-3.922767316442733,Atp2a2,"ATPase, Ca++ transporting, cardiac muscle, slow twitch 2"
1373309_at,0.4576913513333312,7.708344221,3.789650620828109,0.0074203673134542,0.9980474646312208,-3.924850265714053,Tmem86a,transmembrane protein 86A
1390452_at,0.5334421793333327,5.168988704666667,3.749468854204654,0.0078078280309878,0.9980474646312208,-3.931225927814325,Epb4.1l1,erythrocyte protein band 4.1-like 1
1393049_at,-0.635020256333334,4.710849285166667,-3.74017955964443,0.0079005181442978,0.9980474646312208,-3.93271505443899,Myo1g,myosin IG
1368460_at,-0.5139149030000011,5.304627498166667,-3.735741271521974,0.007945228373635,0.9980474646312208,-3.933428564335776,Slc2a5,"solute carrier family 2 (facilitated glucose/fructose transporter), member 5"
1383641_at,0.866964977333331,9.223880450666666,3.724950958650611,0.008055085553692,0.9980474646312208,-3.935168724576594,Ednra,endothelin receptor type A
1378300_at,0.5492444039999987,5.972469568333334,3.717356565378833,0.0081334000739396,0.9980474646312208,-3.936398149094019,Dpf3,"D4, zinc and double PHD fingers, family 3"
1377899_at,0.4993219373333344,8.537531693666667,3.716180984981308,0.0081455970438632,0.9980474646312208,-3.936588804695075,RGD1304982,similar to RIKEN cDNA 2810025M15
1368574_at,1.155350367333333,8.905744552666667,3.708309289597497,0.0082277849087526,0.9980474646312208,-3.937867829647856,Adra1b,"adrenergic receptor, alpha 1b"
1369685_at,-0.8209380310000008,4.411288937166667,-3.699937586011124,0.008316188805499,0.9980474646312208,-3.939232677905121,Twist2,twist homolog 2 (Drosophila)
1369083_at,0.7843964896666656,6.6326147715,3.698711785414762,0.0083292199421987,0.9980474646312208,-3.939432918615079,Cirbp,cold inducible RNA binding protein
1382327_at,1.236139138333333,5.308867057166667,3.692298394676139,0.0083977635276093,0.9980474646312208,-3.940482235030101,Doc2g,"double C2, gamma"
1388101_at,-0.5435603460000002,5.542648315333333,-3.692282799377542,0.0083979309526018,0.9980474646312208,-3.940484790022747,Dpysl3,dihydropyrimidinase-like 3
1395515_at,0.4965599379999996,5.089975118666667,3.687582454142212,0.008448558541488,0.9980474646312208,-3.941255603298725,Bhlhb9,"basic helix-loop-helix domain containing, class B, 9"
1389597_at,-0.5188368956666674,3.8881322145,-3.68683666759689,0.0084566220322798,0.9980474646312208,-3.941378043155203,Pgbd5,piggyBac transposable element derived 5
1377502_at,0.5763456026666667,4.923435926333333,3.682829627149928,0.0085000905455627,0.9980474646312208,-3.942036547479372,Foxo1,forkhead box O1
1392768_at,0.4271589909999991,6.737678686833333,3.677059769739465,0.0085631113480943,0.9980474646312208,-3.942986665121352,Asf1a,ASF1 anti-silencing function 1 homolog A (S. cerevisiae)
1369126_at,0.7556160289999998,6.197938203833333,3.676014169514856,0.0085745863424504,0.9980474646312208,-3.943159085793607,Ptgfr,prostaglandin F receptor
1370424_at,-0.7626322903333337,4.1145615975,-3.672806574198617,0.0086098931404051,0.9980474646312208,-3.943688486814,Prb1,proline-rich protein BstNI subfamily 1
1382351_at,-0.6276043253333347,7.966087261666667,-3.667720728431921,0.0086662000637117,0.9980474646312208,-3.944529324587319,Gem,GTP binding protein (gene overexpressed in skeletal muscle)
1373217_at,0.6300220473333348,9.556037266666667,3.659965284491074,0.0087528382204833,0.9980474646312208,-3.945814928124418,Ehbp1,EH domain binding protein 1
1368748_at,0.4468267759999988,5.364975532,3.642341085032133,0.0089532583631856,0.9980474646312208,-3.948751796514971,Tesk2,testis-specific kinase 2
1370848_at,0.6248133963333308,9.611367383833333,3.628701717629584,0.0091118000423016,0.9980474646312208,-3.951039331130775,Slc2a1,"solute carrier family 2 (facilitated glucose transporter), member 1"
1396591_at,0.6862853369999993,5.672370433833334,3.616802944720648,0.0092526114606567,0.9980474646312208,-3.953045463045833,Usp52,ubiquitin specific peptidase 52
1387941_s_at,0.4110530219999987,6.640855153333334,3.601171889165665,0.009441207890588,0.9980474646312208,-3.955695828188762,Pla2g6,"phospholipase A2, group VI"
1384752_at,-0.7128966650000004,5.292947610166667,-3.596439834155249,0.0094991254830586,0.9980474646312208,-3.956501548930904,LOC689770,similar to osteoclast inhibitory lectin
1390979_at,0.4375530883333332,6.3532592455,3.594900272741943,0.0095180521888197,0.9980474646312208,-3.956764025989864,LOC499124,mouse zinc finger protein 14-like
1397828_at,0.8821899096666667,5.869718472166666,3.592455282358321,0.0095481943359902,0.9980474646312208,-3.957181209348909,Sphkap,"SPHK1 interactor, AKAP domain containing"
1388579_at,0.469983259999999,7.975936015666667,3.5914053492478,0.0095611699451382,0.9980474646312208,-3.957360485778407,Slc25a42,"solute carrier family 25, member 42"
1388053_at,0.4158885479999997,3.890362779333334,3.569964970647794,0.0098303860363334,0.9980474646312208,-3.961038389302233,Cdk5rap1,CDK5 regulatory subunit associated protein 1
1372266_at,0.4400755559999986,8.534719785,3.556764505637851,0.010000235710268,0.9980474646312208,-3.963318949139487,Rev3l,"REV3-like, catalytic subunit of DNA polymerase zeta RAD54 like (S. cerevisiae)"
1370584_a_at,0.575652599333332,5.259291251333334,3.547774556600165,0.0101177360686522,0.9980474646312208,-3.964879159777371,Adora1,adenosine A1 receptor
1389727_at,0.8566516220000006,10.86806599233333,3.547513583414928,0.0101211693999482,0.9980474646312208,-3.964924537646257,Lrrc10,leucine-rich repeat-containing 10
1380248_at,-0.455074787333335,4.915357033333334,-3.545456246254606,0.0101482799038136,0.9980474646312208,-3.965282436029362,Sema4g,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4G"
1380431_at,0.5444590246666652,7.776672045333333,3.539448613779419,0.0102278985212239,0.9980474646312208,-3.966329261636013,RGD1308772,similar to KIAA0564 protein
1380192_at,0.3659990629999989,6.0521549385,3.535470843674536,0.0102809893305453,0.9980474646312208,-3.967023802105572,RGD1308119,similar to F-box protein FBL2
1370237_at,0.5869601566666641,10.72262334833333,3.530391541763886,0.0103492183373841,0.9980474646312208,-3.967912319808171,Hadh,hydroxyacyl-Coenzyme A dehydrogenase
1372039_at,0.3593117393333329,7.698224385666666,3.527341615794175,0.0103904237504379,0.9980474646312208,-3.968446727649148,Nkiras2,NFKB inhibitor interacting Ras-like protein 2
1393230_s_at,0.3965047199999979,7.854957580666666,3.52188081593654,0.0104646471587066,0.9980474646312208,-3.969405233837309,RGD1308772,similar to KIAA0564 protein
1375930_a_at,0.7247478166666661,6.489339431333333,3.511386372093634,0.0106089116234914,0.9980474646312208,-3.9712532811655,Rnf207,ring finger protein 207
1370435_a_at,0.4795220693333323,5.671976884333334,3.500947156868307,0.0107545640519716,0.9980474646312208,-3.973099470440525,Nudt6,nudix (nucleoside diphosphate linked moiety X)-type motif 6
1383382_at,0.4135893186666663,7.439143896,3.49878311216458,0.0107850288344026,0.9980474646312208,-3.973483168972786,LOC681740,similar to jumonji protein
1387494_at,-0.6147932210000011,3.947421511166667,-3.497639157122078,0.0108011709698361,0.9980474646312208,-3.973686136056092,Slco6b1,"solute carrier organic anion transporter family, member 6b1"
1385497_x_at,0.7686702409999997,5.504367748833333,3.497575702647198,0.0108020671321527,0.9980474646312208,-3.973697397283984,Lnx1,ligand of numb-protein X 1
1388210_at,0.729417641666667,8.3858369985,3.491112691129199,0.0108937682195747,0.9980474646312208,-3.974845910326557,Acot2,acyl-CoA thioesterase 2
1387167_at,-0.6274835266666682,4.79864192,-3.489046177688178,0.0109232673123549,0.9980474646312208,-3.975213779593578,Slc7a1,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1"
1369485_at,-0.5271924333333341,4.420917193,-3.487794498058113,0.0109411769910934,0.9980474646312208,-3.975436747230431,Acot12,acyl-CoA thioesterase 12
1395630_at,0.7513585093333323,4.513265371333333,3.482479975322176,0.0110175759159802,0.9980474646312208,-3.9763847146088,Adcy9,adenylate cyclase 9
1390776_at,1.025206564999998,10.30889209083333,3.478942378467714,0.0110687517231613,0.9980474646312208,-3.97701686383569,Irx3,Iroquois related homeobox 3 (Drosophila)
1385089_at,0.5577386219999996,5.300001938999999,3.468287231362005,0.0112244576998181,0.9980474646312208,-3.978926384348358,Grhl1,grainyhead-like 1 (Drosophila)
1387413_at,0.5704083443333318,7.9039779505,3.46652950729146,0.0112503714298525,0.9980474646312208,-3.979242183382374,Ncf1,neutrophil cytosolic factor 1
1368208_at,0.4663755099999994,6.630731344333333,3.457896273376892,0.011378595509198,0.9980474646312208,-3.980796538563528,Cml1,camello-like 1
1368560_at,0.8441160516666663,7.951287508166667,3.447494850321061,0.0115351917763376,0.9980474646312208,-3.982676492516156,Kcnj5,"potassium inwardly-rectifying channel, subfamily J, member 5"
1382676_at,0.4681825636666669,5.0280858675,3.437579651051893,0.0116866464845532,0.9980474646312208,-3.984475962632033,Wdr20a,WD repeat domain 20a
1369343_at,0.4648617109999991,3.683932304166667,3.427230808051569,0.011847028408042,0.9980474646312208,-3.986361856322373,Grip1,glutamate receptor interacting protein 1
1395201_at,0.6728792236666655,10.2550155315,3.423750003120881,0.0119015074917995,0.9980474646312208,-3.986997948508674,Sspn,sarcospan
1369363_at,0.5486388209999996,5.710100730166666,3.421940280421977,0.0119299392448964,0.9980474646312208,-3.98732901635817,Sp4,trans-acting transcription factor 4
1390386_at,-0.3463435173333331,8.165834347333334,-3.417999079424631,0.0119921128113078,0.9980474646312208,-3.98805085226021,Casp3,"caspase 3, apoptosis related cysteine protease"
1377949_s_at,0.5359690983333328,8.059056441166666,3.414749711669149,0.0120436366757312,0.9980474646312208,-3.988646843405343,Anks1,ankyrin repeat and SAM domain containing 1
1375008_at,0.4015240669999994,7.071940183833333,3.406477639527742,0.0121758894215249,0.9980474646312208,-3.990167621966632,Aurkc,aurora kinase C
1383624_at,0.5492076886666669,9.438121796333332,3.400791518969206,0.0122677105531438,0.9980474646312208,-3.991215935292214,RGD1565033,similar to hypothetical protein LOC284018 isoform b
1389632_at,0.4173571266666649,8.472862879666666,3.398393281208202,0.0123066626764136,0.9980474646312208,-3.991658804386444,Rhobtb1,Rho-related BTB domain containing 1
1373930_at,0.556722481999999,7.032354752333333,3.396575631017881,0.0123362741562667,0.9980474646312208,-3.991994745065969,LOC687681,similar to pericentrin
1370047_at,-0.5581277210000013,9.508442878833334,-3.396476792753974,0.0123378865489616,0.9980474646312208,-3.992013019552193,Enpp1,ectonucleotide pyrophosphatase/phosphodiesterase 1
1394711_at,0.6123204229999986,6.222725312166666,3.394228287467555,0.0123746291518975,0.9980474646312208,-3.992428948808581,Prkag3,"protein kinase, AMP-activated, gamma 3 non-catatlytic subunit"
1372158_at,0.6615554489999989,8.0142317615,3.388091694741539,0.012475511028983,0.9980474646312208,-3.993566017483418,Macrod1,MACRO domain containing 1
1383673_at,0.463383674666666,5.001884142666666,3.384419201603389,0.0125363103249736,0.9980474646312208,-3.994247850853967,Nap1l2,nucleosome assembly protein 1-like 2
1368376_at,0.5230860713333323,7.531464497,3.378871752398152,0.0126287592654593,0.9980474646312208,-3.995279700821933,Nr0b2,"nuclear receptor subfamily 0, group B, member 2"
1390847_at,0.342163403999999,6.465376217999999,3.376957102810333,0.0126608382571083,0.9980474646312208,-3.995636369036145,Tmem86a,transmembrane protein 86A
1376972_at,0.4039998053333334,6.825336535666667,3.372180376260364,0.0127412550878049,0.9980474646312208,-3.996527394004128,Slc40a1,"solute carrier family 39 (iron-regulated transporter), member 1"
1392965_a_at,0.8350524906666662,7.862148920666667,3.36843671882659,0.0128046664777897,0.9980474646312208,-3.997226912661486,Smoc2,SPARC related modular calcium binding 2
1378168_at,-0.4140626589999999,6.148509740833333,-3.358164269989138,0.0129804256719655,0.9980474646312208,-3.99915177619103,Fam101b,"family with sequence similarity 101, member B"
1377499_a_at,0.8218499819999987,8.449615717,3.353515853084176,0.0130608152513332,0.9980474646312208,-4.000025413479239,Hrc,histidine rich calcium binding protein
1388211_s_at,0.7923747693333331,7.224583387333333,3.34743119635117,0.0131668579383291,0.9980474646312208,-4.001171445581179,Acot2,acyl-CoA thioesterase 2
1377011_at,0.5973672856666656,10.16402578383333,3.346358793679118,0.0131856439806678,0.9980474646312208,-4.001373720183235,RGD1307034,similar to hypothetical protein CG003
1367951_at,1.085467656,7.724425951666666,3.342357090694848,0.0132560009570684,0.9980474646312208,-4.002129281547342,Pgam2,phosphoglycerate mutase 2
1387536_at,0.9337333043333322,7.7865891455,3.33969423604166,0.0133030435017012,0.9980474646312208,-4.002632726345628,Scn5a,"sodium channel, voltage-gated, type 5, alpha subunit"
1393116_at,0.4184659323333319,7.662231763166667,3.338526172564737,0.0133237356801889,0.9980474646312208,-4.002853732228828,Smyd4,SET and MYND domain containing 4
1388395_at,0.7314837773333321,9.929490884,3.332100948467623,0.0134381820512734,0.9980474646312208,-4.004071278703614,G0s2,G0/G1 switch gene 2
1388422_at,0.615378062,9.970133145666669,3.331245308238735,0.013453502756853,0.9980474646312208,-4.004233654286803,Lims2,LIM and senescent cell antigen like domains 2
1374125_at,0.8520706496666662,7.490321397833333,3.330322426928222,0.0134700486169024,0.9980474646312208,-4.004408852549932,Gata5,GATA binding protein 5
1379121_at,-0.3643485706666674,5.602622588333333,-3.325549714800764,0.0135559678005076,0.9980474646312208,-4.005315928411626,Rilpl1,Rab interacting lysosomal protein-like 1
1382563_at,0.4610692663333336,5.789506514833334,3.323826610507124,0.0135871327802906,0.9980474646312208,-4.005643837539379,RGD1560818,similar to hypothetical protein FLJ38944
1391810_at,0.8228219343333338,9.609122275833334,3.307929438918189,0.0138783366363408,0.9980474646312208,-4.00867975407729,Rbm20,RNA binding motif protein 20
1367948_a_at,0.9447016719999998,8.244696855666666,3.298224929752513,0.0140594122028301,0.9980474646312208,-4.010542524706653,Kdr,kinase insert domain protein receptor
1397774_at,0.4447069166666658,6.147876421666666,3.297833342499782,0.014066772138352,0.9980474646312208,-4.010617840666168,RGD1311456,similar to RIKEN cDNA B230380D07
1387434_at,0.5948413209999995,5.514433224833333,3.29340213192864,0.0141503478180524,0.9980474646312208,-4.011470936085893,Slc22a4,"solute carrier family 22 (organic cation transporter), member 4"
1387360_at,0.423897266333332,4.546420017833333,3.288281818612354,0.0142475885486672,0.9980474646312208,-4.012458571489018,Stx1a,syntaxin 1A (brain)
1377205_at,0.3760298093333326,6.853052377666667,3.285506429739821,0.0143005976497081,0.9980474646312208,-4.012994745016214,RGD1308759,similar to KIAA0892 protein
1377573_at,-0.3724815050000012,6.3134895165,-3.275484694634673,0.01449378876297,0.9980474646312208,-4.01493575706662,Car5b,"carbonic anhydrase 5b, mitochondrial"
1375621_at,0.5500177543333332,3.781677047166667,3.272539520835126,0.014551097467747,0.9980474646312208,-4.015507648072524,Sfxn5,sideroflexin 5
1391276_at,-0.6062016486666678,3.819496790666666,-3.267470812831235,0.0146503001333477,0.9980474646312208,-4.016493449733418,Arid2,AT rich interactive domain 2 (Arid-rfx like)
1388219_at,0.5902992883333323,4.999528884833333,3.261293919158928,0.0147721789202512,0.9980474646312208,-4.017697458991308,Htr5b,5-hydroxytryptamine (serotonin) receptor 5B
1374056_at,0.5760520266666639,11.36960331666667,3.258463576302544,0.0148283904466314,0.9980474646312208,-4.018250137965122,LOC690139,similar to RNA binding motif protein 24
1378500_at,0.7217711609999993,4.565564672166667,3.257079720168135,0.014855958187969,0.9980474646312208,-4.018520587903795,Arid3a,AT rich interactive domain 3A (Bright like)
1368317_at,0.548068364666665,8.264145533333334,3.256519261716174,0.0148671387746883,0.9980474646312208,-4.018630161614247,Aqp7,aquaporin 7
1383371_at,0.3882230116666662,6.2848560015,3.244564022049879,0.0151078072045326,0.9980474646312208,-4.020973288896831,Srcrb4d,"scavenger receptor cysteine rich domain containing, group B (4 domains)"
1391784_at,0.8329923153333331,4.53697296,3.240259132457501,0.0151954934395906,0.9980474646312208,-4.02181972398037,Repin1,replication initiator 1
1373887_at,0.3420146303333329,8.138548374166668,3.238463093047907,0.015232238928251,0.9980474646312208,-4.022173289692358,Sf3b1,"splicing factor 3b, subunit 1"
1368091_at,0.5853432023333327,7.181943972833333,3.237092106826987,0.0152603526093645,0.9980474646312208,-4.022443348648555,Oplah,5-oxoprolinase (ATP-hydrolysing)
1378539_at,0.5532072386666661,5.09381032,3.231205514169513,0.0153817009762489,0.9980474646312208,-4.023604558719668,LOC688455,hypothetical protein LOC688455
1382303_at,0.8688155809999994,7.266962607833333,3.22614141809831,0.0154869259615622,0.9980474646312208,-4.024605677086359,Phactr1,phosphatase and actin regulator 1
1372475_at,0.6238253879999992,10.31487099266667,3.225987614868181,0.0154901338883705,0.9980474646312208,-4.024636113602371,Pink1,PTEN induced putative kinase 1
1384441_at,0.6526935100000001,3.996583581,3.224286074725026,0.0155256712851931,0.9980474646312208,-4.024972958703772,Tnfrsf17,"tumor necrosis factor receptor superfamily, member 17"
1379626_at,0.4656696319999986,8.470918655333334,3.223828939223908,0.0155352337122003,0.9980474646312208,-4.02506349389486,Satb1,special AT-rich sequence binding protein 1
1394846_at,0.3494555159999996,3.538927396,3.223672543879956,0.015538506668727,0.9980474646312208,-4.025094471561857,RGD1562625,similar to killer activatory receptor-like protein p91D
1397336_at,0.3981630009999995,5.4598103365,3.220667282173309,0.0156015435838915,0.9980474646312208,-4.025690102520374,Papolg,poly(A) polymerase gamma
1378254_at,0.5337659516666643,6.9256087145,3.21481784003674,0.0157250296000721,0.9980474646312208,-4.026851458677327,LOC686547,similar to TBC1 domain family member 4 (Akt substrate of 160 kDa) (AS160)
1382986_at,0.5751816429999987,7.2478812535,3.208361958139467,0.0158625405771819,0.9980474646312208,-4.028136319826007,Gpam,"glycerol-3-phosphate acyltransferase, mitochondrial"
1395148_at,0.8995620413333331,5.103446404333333,3.207954996588847,0.0158712521607695,0.9980474646312208,-4.028217423186621,RGD1561090,"similar to protein tyrosine phosphatase, receptor type, D"
1368300_at,0.886668920666667,4.147242188333333,3.202840324122146,0.0159811789926323,0.9980474646312208,-4.029237830808755,Adora2a,adenosine A2a receptor
1369756_a_at,0.4800243379999996,5.24710687,3.201054701009341,0.0160197491187941,0.9980474646312208,-4.029594555449464,Slc4a4,"solute carrier family 4 (anion exchanger), member 4"
1378859_at,0.6117776236666664,5.054189523166666,3.193718092376348,0.0161792769518908,0.9980474646312208,-4.031062855627654,Alx3,aristaless 3
1393952_at,0.6041127839999995,5.014466206,3.189485064344594,0.0162720970420037,0.9980474646312208,-4.031911946219467,Ccdc68,coiled-coil domain containing 68
1399167_a_at,0.4090925853333314,9.093585332,3.187286722141816,0.0163205271938993,0.9980474646312208,-4.032353460144099,Gab1,growth factor receptor bound protein 2-associated protein 1
1385211_at,0.504645982999999,7.140945275833333,3.177620469678598,0.0165353244163596,0.9980474646312208,-4.034299332103655,RGD1310951,similar to RIKEN cDNA E130308A19
1391326_at,0.4145104883333334,3.716918666833333,3.175707936991084,0.0165781825631137,0.9980474646312208,-4.034685206934874,Hoxb5,homeo box B5
1379370_at,0.6157366466666636,10.73905468,3.174936445574159,0.0165955047826431,0.9980474646312208,-4.034840945464989,Sspn,sarcospan
1384503_at,-0.4679773653333332,5.305383602666667,-3.169022644344553,0.0167289346733657,0.9980474646312208,-4.036036303162934,Klk8,kallikrein related-peptidase 8
1372199_at,0.7966162363333308,9.073112805833333,3.159110810688681,0.0169551623461325,0.9980474646312208,-4.038045969881881,Pink1,PTEN induced putative kinase 1
